,0,1,2,3,4,5,6,7,8,9
17073,676.133333333,112.983333333,66.9833333333,77.3,28.6,5.4,7.4,1.6,1.0,16.4
17075,432.2,71.25,62.7,64.4,28.1333333333,8.4,5.83333333333,0.8,0.0,21.6
17077,943.8,152.85,47.6,65.8,31.3333333333,3.6,5.25,0.8,2.2,1.8
17079,107.0,8.53333333333,19.75,23.7333333333,5.95,2.4,1.8,3.0,0.333333333333,4.6
17081,630.4,141.283333333,33.75,59.5333333333,22.85,0.6,2.8,19.6,0.6,1.4
17083,242.9,27.0333333333,23.0,25.35,7.0,0.6,1.7,1.0,0.4,1.7
17085,470.133333333,71.85,48.4666666667,41.8,14.7666666667,2.1,6.63333333333,0.0,0.0,2.8
17087,102.3,17.9666666667,4.35,24.6,4.8,0.0,0.0,0.0,0.6,1.2
17089,6806.2,2666.4,763.4,185.25,268.5,9.95,70.1,2.8,1.4,7.9
17091,1482.15,333.716666667,143.1,113.8,40.7,16.2,13.1333333333,1.6,0.0,9.4
17093,851.933333333,234.816666667,61.5333333333,75.4,25.2166666667,1.0,5.8,0.0,0.0,3.4
17095,740.6,102.316666667,63.4,62.8,38.9666666667,5.0,6.83333333333,0.0,0.6,13.2
17097,11250.4,5629.0,867.4,332.5,574.7,2.2,85.55,2.35,0.6,6.93333333333
17099,1878.4,324.0,178.5,137.0,49.6166666667,9.0,26.0,1.2,1.8,23.8
17101,177.533333333,28.45,18.2833333333,24.4,7.53333333333,0.6,5.2,16.2,0.333333333333,1.2
17103,436.533333333,74.45,55.4666666667,50.1,20.7333333333,3.6,6.6,0.0,0.0,9.8
17105,507.75,80.8666666667,71.25,65.8,30.6666666667,8.0,9.75,0.0,0.0,19.2
17107,395.4,57.9833333333,36.95,50.8,21.8,3.2,2.55,0.0,0.0,11.2
17109,444.066666667,71.7666666667,22.55,40.8,21.7666666667,3.0,6.0,0.0,1.1,4.8
17111,4594.0,1709.86666667,579.2,130.9,158.383333333,9.8,43.1333333333,1.8,0.6,6.55
17113,2335.2,567.2,126.583333333,110.55,96.2,15.2,11.75,0.0,0.0,24.0
17115,1693.6,372.0,134.466666667,91.4666666667,59.4833333333,3.8,14.2166666667,1.33333333333,0.0,7.2
17117,676.533333333,95.8166666667,69.4,78.4,19.55,2.4,3.48333333333,1.2,1.8,4.6
17119,3965.4,902.8,268.4,173.833333333,115.8,16.4,41.35,11.6,1.35,8.2
17121,647.55,97.2166666667,67.5166666667,62.5333333333,18.3333333333,3.8,4.8,19.0,0.6,1.8
17123,137.2,19.5833333333,27.7333333333,20.9,11.3333333333,1.0,0.6,0.0,0.6,1.6
17125,185.316666667,13.95,26.6666666667,32.75,6.13333333333,8.2,1.8,0.0,0.6,6.15
17127,164.183333333,19.5166666667,7.3,19.0,3.7,0.0,3.13333333333,0.0,0.0,0.0
17129,127.55,28.6666666667,14.75,23.6,5.5,2.0,0.6,0.0,0.0,2.6
17131,159.0,18.0166666667,21.9,36.25,12.05,0.8,0.0,0.6,0.6,4.0
17133,444.866666667,85.95,25.1,33.15,10.5666666667,1.8,1.1,2.4,0.666666666667,8.4
17135,449.9,62.5833333333,46.0,54.8666666667,12.1666666667,1.6,3.8,1.0,1.4,9.2
17137,546.1,81.1166666667,53.0666666667,32.8,21.1,2.0,5.6,0.6,0.0,11.8
17139,191.116666667,29.5666666667,34.15,19.0,15.8666666667,3.6,2.8,0.0,0.0,4.8
17141,621.0,109.983333333,78.5166666667,60.3833333333,23.2,10.2,7.75,1.2,0.6,11.2
17143,3082.6,826.2,196.116666667,166.2,107.7,9.4,18.7166666667,2.1,0.0,10.8
17145,255.333333333,27.8,16.4,21.2,7.5,0.0,1.2,0.5,1.6,0.6
17147,189.4,34.1166666667,24.3,34.4,8.7,4.4,1.0,1.0,0.0,2.4
17149,222.833333333,26.6,31.5833333333,46.4,17.9,9.73333333333,3.16666666667,0.0,2.2,17.0
17151,26.95,6.16666666667,3.6,9.05,1.35,0.0,0.0,0.6,0.0,0.0
17153,45.6,6.96666666666,5.8,17.9333333333,4.1,0.0,2.35,0.6,0.0,0.6
17155,77.8833333333,15.0333333333,12.8,13.6666666667,7.55,3.2,3.0,0.0,0.0,1.2
17157,448.85,56.6166666667,25.7,43.7,12.4,3.4,6.3,1.2,2.4,8.0
17159,249.35,53.6833333333,29.2,23.25,7.8,1.4,6.3,26.6,1.8,2.35
17161,2276.4,564.6,175.966666667,139.0,72.95,3.0,15.55,0.6,0.0,5.8
17163,3608.6,806.4,196.2,196.0,119.4,8.8,34.6166666667,3.4,1.1,10.95
17165,380.233333333,56.25,37.85,38.0,11.3833333333,1.4,6.01666666667,1.8,3.2,0.6
17167,3307.8,1046.8,197.75,221.35,126.383333333,12.15,17.7666666667,2.4,1.8,11.2
17169,101.416666667,9.68333333333,7.7,15.75,4.7,1.7,1.2,0.0,2.6,2.7
17171,46.4,2.6,9.5,14.0,5.26666666667,1.8,0.6,0.0,0.0,2.0
17173,275.433333333,42.75,43.55,41.2,10.95,1.2,1.2,0.6,0.0,10.6
17175,65.1166666667,16.3333333333,17.55,17.0,3.15,4.4,0.6,0.0,0.0,1.8
17177,686.333333333,145.5,82.0666666667,53.1666666667,30.4333333333,3.4,11.4666666667,0.0,0.0,4.6
17179,1844.6,387.95,158.366666667,108.6,58.8333333333,5.4,10.9333333333,1.75,0.6,11.5333333333
17181,211.816666667,26.15,21.85,27.0,8.6,3.8,0.6,0.0,0.6,0.0
17183,1084.6,159.9,101.883333333,85.6,37.05,10.6,7.0,2.2,0.6,11.8
17185,164.4,24.5333333333,23.3833333333,16.6,5.78333333333,1.0,2.2,17.8,0.6,0.6
17187,222.366666667,27.2166666667,26.4666666667,32.15,14.8666666667,2.6,1.8,0.0,0.0,7.6
17189,221.95,35.2666666667,18.25,41.0,12.4,1.8,1.2,3.2,0.6,4.6
17191,187.933333333,20.05,27.8,34.0,8.06666666667,5.93333333333,1.6,24.2,2.6,5.4
17193,228.2,24.1833333333,16.8,32.9166666667,7.45,4.0,2.53333333333,29.35,3.0,0.6
17195,853.6,125.05,99.4833333333,68.9333333333,25.25,10.55,11.5,0.75,0.0,13.2
17197,6919.2,2389.0,627.933333333,304.883333333,261.8,9.4,78.6,9.55,1.5,7.46666666667
17199,1037.3,188.5,60.7333333333,58.2,39.8,0.0,5.4,0.75,1.0,0.6
17201,4160.8,1270.0,684.4,137.466666667,138.65,1.0,49.7,0.8,1.2,1.35
17203,422.966666667,68.95,56.2,46.65,21.8833333333,7.2,2.8,0.5,0.0,7.8
17999,5262.0,13461.6,1010.0,150.233333333,1889.56666667,6.85,227.666666667,40.6,4.8,34.9
18001,442.3,80.3,63.15,33.6,20.4333333333,2.4,3.4,0.0,0.0,2.8
18003,5586.8,1871.0,532.6,191.483333333,184.5,6.2,36.4,0.6,0.6,5.75
18005,1163.4,328.9,134.6,58.0,24.85,5.6,13.0666666667,0.6,0.6,5.6
18007,104.333333333,14.55,23.25,25.6,9.23333333333,2.8,1.8,0.0,0.0,4.2
18009,152.233333333,20.7833333333,17.7,21.2,4.43333333333,0.6,1.8,0.0,0.5,2.8
18011,813.483333333,289.4,64.3333333333,51.35,34.0166666667,5.8,6.06666666667,0.0,0.0,7.6
18013,221.683333333,43.2833333333,15.6,21.2833333333,6.0,0.0,1.08333333333,0.0,1.2,1.2
18015,253.8,24.8166666667,22.4333333333,28.6666666667,8.35,11.0,2.0,0.0,0.0,8.8
18017,489.6,64.0833333333,56.3833333333,39.6,18.0,5.0,7.2,0.75,0.0,7.8
18019,1639.6,401.2,147.1,119.65,44.3,2.7,16.85,0.75,0.0,1.6
18021,302.25,29.4166666667,25.3333333333,32.8,10.5,1.2,3.4,0.0,1.9,1.5
18023,385.466666667,71.45,35.9833333333,32.7,18.5666666667,6.4,4.8,0.0,0.0,13.8
18025,74.1,13.9,9.21666666667,27.2,2.0,1.0,1.0,0.0,3.6,0.333333333333
18027,465.8,62.5,42.0,37.8,20.1,5.4,10.6,1.2,6.2,1.6
18029,654.6,109.583333333,45.1333333333,56.6,18.0666666667,0.0,3.2,0.6,0.75,0.6
18031,363.55,46.35,52.05,37.3,10.6,2.8,5.4,0.0,1.53333333333,9.0
18033,578.8,124.05,98.8,42.0,10.9,4.2,6.6,0.0,0.5,2.4
18035,1686.8,352.1,149.2,82.7,40.95,4.4,14.9333333333,0.0,0.0,3.0
18037,791.5,147.7,95.1,57.8,27.45,11.4,4.4,1.41666666667,4.6,3.4
18039,2858.6,812.6,646.2,199.6,79.6666666667,4.95,41.2,1.2,2.0,2.4
18041,308.733333333,43.3,32.0833333333,33.35,8.7,0.6,2.8,0.0,0.25,3.4
18043,1141.6,327.466666667,96.7666666667,56.5,34.1,0.0,6.15,0.0,0.0,0.6
18045,212.8,25.6666666667,18.2,31.2,7.45,2.8,1.53333333333,0.0,0.6,5.6
18047,195.816666667,29.7666666667,16.5333333333,42.5,6.65,0.0,1.2,0.0,1.0,1.2
18049,255.933333333,40.65,40.4,22.95,8.15,2.4,3.9,0.0,0.6,2.8
18051,432.3,46.4333333333,48.5,65.35,8.95,7.0,6.4,3.6,5.5,8.2
18053,975.333333333,168.4,75.0666666667,62.7333333333,28.7,1.35,6.48333333333,0.0,0.75,3.0
18055,401.866666667,45.3666666667,24.7333333333,40.3,6.53333333333,3.0,6.33333333333,0.6,4.2,1.5
18057,3538.6,2088.6,158.8,118.85,194.45,3.65,14.45,1.68333333333,0.0,6.2
18059,832.1,228.95,70.9333333333,43.4166666667,30.7166666667,3.6,3.0,0.0,0.0,4.6
18061,402.8,68.6,43.25,31.6,13.15,2.2,2.85,0.6,4.4,1.65
18063,1613.8,449.55,100.833333333,75.9333333333,49.0166666667,7.3,8.88333333333,0.0,0.0,2.2
18065,568.55,93.95,50.1833333333,45.6,17.1,6.05,5.13333333333,0.25,0.0,7.4
18067,1321.2,278.683333333,59.9666666667,52.8666666667,22.0,2.33333333333,7.65,0.0,0.6,3.6
18069,499.6,85.2166666667,64.1666666667,49.4,12.45,3.0,7.6,0.0,0.0,8.4
18071,648.383333333,106.6,74.2666666667,51.4,18.2166666667,3.2,6.33333333333,0.6,3.75,4.6
18073,506.7,72.6,43.9833333333,42.8,18.95,9.4,2.3,1.0,0.0,14.8
18075,204.8,32.2333333333,25.45,29.15,12.55,1.53333333333,2.4,0.0,0.0,1.2
18077,464.2,65.65,44.3,59.6,9.3,1.0,5.2,0.0,1.2,1.95
18079,225.5,30.25,44.9333333333,36.15,6.86666666667,0.6,3.0,0.0,0.5,1.4
18081,1864.4,505.8,122.35,75.6,40.0666666667,3.2,10.65,0.0,0.6,2.6
18083,622.4,106.633333333,47.5333333333,61.2,14.95,26.2,5.18333333333,3.2,3.2,11.0
18085,1126.0,271.25,123.833333333,80.6,39.55,18.0,14.3333333333,0.0,1.6,11.0
18087,436.1,58.0833333333,65.7166666667,58.8,15.9,4.06666666667,7.2,0.0,3.0,4.9
18089,6968.6,1705.8,488.45,243.7,141.55,8.2,81.0,4.8,1.2,2.0
18091,1702.4,351.35,176.316666667,91.0,41.75,7.6,17.7333333333,0.0,0.8,5.4
18093,575.533333333,87.3666666667,48.2166666667,53.0,14.5333333333,0.6,3.6,0.6,2.6,0.6
18095,1725.8,348.333333333,133.733333333,98.4,47.1166666667,6.2,10.3666666667,0.0,0.0,2.8
18097,14436.8,6630.2,1079.6,376.133333333,702.2,4.8,97.85,1.2,1.8,9.8
18099,630.0,140.133333333,100.25,49.7333333333,19.5833333333,3.0,7.2,0.0,3.0,3.2
18101,122.833333333,32.3166666667,9.63333333334,25.8666666667,3.98333333333,0.0,1.53333333333,0.0,2.4,0.6
18103,399.0,62.0,34.2666666667,42.25,13.9,3.6,4.65,0.0,0.0,6.0
18105,1908.8,530.8,110.583333333,130.4,88.1,1.33333333333,7.55,0.4,1.2,1.2
18107,563.65,91.0666666667,49.8833333333,61.8666666667,21.0,4.4,5.4,0.333333333333,0.0,8.8
18109,850.7,147.3,48.5666666667,70.6,14.6833333333,2.2,4.0,0.0,5.8,1.2
18111,143.616666667,14.6,32.6333333333,24.4,12.4,10.6,1.6,0.0,0.0,1.8
18113,543.633333333,109.25,106.45,47.4666666667,16.85,1.8,10.1833333333,0.0,0.6,4.2
18115,47.65,8.38333333333,2.8,10.2,2.6,0.0,0.0,0.0,0.0,0.0
18117,215.933333333,32.1833333333,27.4,33.2,8.4,1.8,4.65,0.0,5.6,0.0
18119,161.516666667,28.7,17.35,29.8,5.55,0.5,2.4,0.0,3.4,0.0
18121,161.366666667,18.0,11.95,40.35,4.43333333333,1.6,1.1,0.6,0.6,1.2
18123,220.483333333,32.0166666667,26.0,27.9,6.0,1.0,1.8,0.0,2.5,0.6
18125,84.9666666667,14.2,9.0,21.4,1.6,0.6,1.0,3.75,6.4,1.2
18127,2270.4,625.566666667,174.25,115.4,60.05,1.8,18.65,1.0,0.0,4.3
18129,283.6,64.05,30.7,30.9333333333,18.0833333333,5.6,4.2,6.2,0.333333333333,1.8
18131,202.8,23.2333333333,22.0333333333,21.0,8.9,10.15,2.4,0.0,0.0,8.8
18133,390.333333333,63.0666666667,22.8666666667,65.2,12.15,0.6,1.2,0.0,3.0,4.2
18135,309.866666667,53.65,43.8,42.15,14.0,1.66666666667,6.7,0.0,0.6,3.2
18137,464.133333333,66.4333333333,41.45,52.3333333333,11.6166666667,3.4,2.6,0.0,1.2,1.8
18139,242.4,34.6333333333,19.8333333333,36.75,4.4,4.0,1.8,0.0,0.6,3.05
18141,3913.8,1257.0,383.85,104.2,124.8,7.6,44.9333333333,1.0,0.6,4.6
18143,264.183333333,34.7833333333,23.4,28.0,8.65,1.4,1.2,0.0,1.0,0.5
18145,569.7,107.75,63.3333333333,48.7,17.8,4.8,8.4,0.0,0.6,3.0
18147,249.033333333,44.6666666667,18.3,49.0,10.1333333333,3.4,2.13333333333,0.0,1.1,2.4
18149,192.133333333,19.2833333333,16.2,24.5,5.0,5.0,1.1,0.0,0.75,4.0
18151,629.333333333,111.466666667,71.65,53.8,15.2666666667,3.2,12.9333333333,0.0,0.0,1.0
18153,218.85,32.0,22.4166666667,36.8,7.61666666667,2.45,2.6,1.6,0.933333333333,2.4
18155,65.0333333333,7.25,3.7,24.15,1.8,0.6,1.2,0.0,0.0,0.6
18157,2142.8,536.066666667,105.55,90.2333333333,56.8333333333,7.2,15.1333333333,0.0,0.6,8.2
18159,186.533333333,28.7666666667,11.1,21.8,11.2,11.0,3.33333333333,0.0,0.0,7.2
18161,76.0833333333,8.26666666667,5.7,20.7,2.26666666667,3.0,0.0,0.0,0.0,1.0
18163,3175.0,989.8,249.85,90.15,96.9,7.0,20.2,18.4,0.933333333333,2.73333333333
18165,164.1,23.9,13.35,23.6666666667,8.0,4.8,3.66666666667,0.5,0.0,4.2
18167,1715.8,373.8,131.65,96.6,52.0333333333,2.8,11.2,2.4,2.55,0.6
18169,480.2,79.7,53.2666666667,42.0,13.6333333333,6.4,4.73333333333,1.0,0.0,2.4
18171,61.6,12.1333333333,8.4,21.8,4.45,6.8,0.6,0.0,0.333333333333,1.2
18173,684.133333333,164.566666667,45.2333333333,61.55,21.75,1.41666666667,3.8,3.0,4.4,0.6
18175,284.533333333,43.7666666667,37.4166666667,28.25,14.5333333333,0.5,0.6,0.0,7.2,0.6
18177,1068.0,207.25,92.1333333333,45.7333333333,33.65,1.2,9.2,0.0,0.6,3.4
18179,353.316666667,64.8666666667,39.6166666667,27.4,14.15,3.75,3.6,0.0,0.0,6.6
18181,398.683333333,65.6166666667,42.75,36.5,22.6,6.8,2.4,0.0,1.2,9.8
18183,401.1,82.75,63.4166666667,28.3,15.15,1.6,4.75,0.0,0.6,3.0
18999,2116.01666667,5238.9,218.0,30.0333333333,792.8,0.6,14.4166666667,13.4,1.4,5.4
19001,134.45,36.5833333333,12.65,24.7,11.9,3.2,0.0,0.0,0.0,5.0
19003,58.5333333333,16.5166666667,13.4833333333,17.2,6.03333333333,0.0,2.73333333333,0.0,0.0,3.4
19005,233.433333333,42.1333333333,26.2,38.3,19.25,2.4,8.0,1.0,1.2,3.0
19007,206.383333333,34.1333333333,20.0833333333,41.5,12.0,0.0,3.0,0.5,0.0,2.4
19009,112.066666667,18.35,12.4333333333,21.4,11.4666666667,0.0,3.2,0.0,0.0,2.6
19011,364.083333333,75.4,31.0333333333,41.2333333333,23.8,3.4,5.73333333333,0.0,2.6,8.1
19013,2192.4,624.0,184.6,121.566666667,83.4666666667,6.6,24.7333333333,1.6,0.0,16.9333333333
19015,372.233333333,85.8666666667,29.1666666667,50.3,31.25,8.3,6.3,1.0,0.0,8.0
19017,390.15,95.0,26.55,43.2666666667,15.4333333333,3.6,6.68333333333,0.0,1.7,11.0
19019,326.3,52.1333333333,44.5333333333,45.4,22.6833333333,4.4,6.8,0.0,0.8,15.8
19021,356.2,77.3833333333,27.8666666667,50.8,23.5666666667,7.0,4.7,0.0,0.0,14.0
19023,198.683333333,36.9166666667,26.8,35.4,25.5333333333,2.4,4.0,0.0,0.0,16.4
19025,165.433333333,23.2333333333,31.5333333333,36.7,14.4166666667,2.2,1.6,0.0,0.0,12.0
19027,505.0,113.4,57.1,44.2833333333,25.6,4.1,7.0,0.0,0.75,21.0
19029,310.9,68.2666666667,33.7,43.0,20.0333333333,3.4,3.6,0.333333333333,0.0,7.73333333333
19031,311.533333333,58.7666666667,37.2166666667,33.9333333333,13.4,3.0,2.8,0.0,1.0,12.6
19033,1005.4,249.5,61.8666666667,85.15,47.3,2.2,8.85,0.75,0.0,20.0
19035,238.2,42.0166666667,25.4,39.85,11.1333333333,0.6,6.0,1.0,0.0,8.8
19037,255.35,46.4,25.25,30.05,9.8,0.8,3.11666666667,0.6,1.8,16.8
19039,151.033333333,19.2833333333,12.8666666667,24.1333333333,8.3,0.0,1.8,0.0,0.0,4.2
19041,401.0,86.2333333333,35.15,50.05,32.9333333333,4.33333333333,5.1,0.0,0.0,16.2
19043,333.0,49.9333333333,41.3,49.2,23.0666666667,0.333333333333,4.73333333333,0.0,1.6,11.2
19045,856.55,162.016666667,67.3333333333,77.5333333333,39.7833333333,4.8,8.95,0.6,0.0,10.4666666667
19047,257.333333333,46.3333333333,31.15,43.3,21.4,2.0,6.0,0.0,1.0,4.3
19049,739.833333333,232.566666667,31.5166666667,60.0333333333,43.55,7.0,6.95,2.0,0.0,11.4
19051,99.2666666667,17.2,15.6,20.6,12.3333333333,0.0,1.8,0.0,0.8,5.4
19053,89.3333333333,19.4,10.25,31.55,6.0,0.0,1.3,0.0,0.0,7.06666666667
19055,277.833333333,61.8166666667,39.1,43.5333333333,23.45,0.6,5.2,0.75,0.8,9.4
19057,859.15,189.583333333,76.2,49.3,29.5333333333,0.6,8.7,0.0,0.8,5.4
19059,474.2,99.0166666667,28.1,53.2,26.9,2.8,1.8,0.0,0.0,6.2
19061,1827.0,509.4,171.766666667,115.6,91.1,0.0,17.3,1.35,1.2,9.2
19063,189.983333333,29.7833333333,21.7,24.7,8.35,1.0,3.33333333333,0.0,0.0,7.8
19065,380.416666667,67.3166666667,38.3333333333,56.3,35.1833333333,3.0,6.41666666667,0.0,0.333333333333,17.4
19067,272.8,40.2166666667,22.6333333333,35.5333333333,16.0166666667,3.4,2.4,0.0,0.0,12.2
19069,179.1,29.0333333333,25.2666666667,39.05,17.2333333333,7.8,3.61666666667,0.0,0.6,8.6
19071,117.633333333,22.2333333333,14.7666666667,28.5666666667,12.9,3.0,0.933333333333,0.0,0.0,2.2
19073,156.5,38.8,12.4666666667,33.4,9.0,2.0,3.2,0.0,0.0,9.4
19075,176.8,32.5166666667,19.6333333333,35.2,10.55,12.8,1.0,0.0,0.0,11.4
19077,182.483333333,41.4833333333,17.4333333333,34.6,17.2333333333,1.35,2.2,0.0,0.0,8.8
19079,227.033333333,44.8,18.0666666667,35.9,22.9,3.6,8.8,0.0,0.0,39.2
19081,174.983333333,34.4333333333,16.7333333333,41.55,13.8,1.2,3.6,1.5,0.6,19.4
19083,349.9,78.1833333333,32.1333333333,56.8666666667,21.4833333333,1.2,3.76666666667,0.0,0.0,26.4
19085,210.75,41.7,19.2,43.6,27.9166666667,4.4,0.0,0.0,0.0,12.2
19087,341.266666667,65.1833333333,31.15,35.2,15.4,2.4,2.28333333333,0.0,0.6,9.0
19089,150.2,32.5333333333,25.3333333333,28.2,7.0,1.0,3.46666666667,0.0,0.75,9.8
19091,174.783333333,37.9,26.2333333333,42.5333333333,8.4,1.58333333333,1.68333333333,0.0,1.0,20.0
19093,166.433333333,23.0333333333,19.1,28.1166666667,8.1,1.8,2.2,0.0,0.0,8.6
19095,351.966666667,45.3166666667,18.3333333333,37.8,22.0166666667,1.8,5.0,0.0,0.0,6.6
19097,383.2,71.05,38.2,51.95,26.1333333333,1.86666666667,3.7,0.6,1.0,5.95
19099,563.05,108.65,51.3666666667,63.3,21.9166666667,3.0,6.13333333333,0.0,0.0,17.6
19101,321.5,220.466666667,29.2833333333,28.55,32.3833333333,1.8,2.78333333333,0.6,0.0,1.2
19103,2079.8,634.6,137.4,90.7,82.3833333333,3.26666666667,10.4,1.2,0.0,9.53333333333
19105,319.2,57.9,26.2,43.2,23.7666666667,1.0,3.88333333333,0.0,0.0,10.8
19107,138.066666667,19.5,18.5333333333,36.6,15.1333333333,0.0,1.2,0.6,0.6,11.4
19109,332.433333333,65.8,29.75,51.45,18.7,2.0,6.4,1.0,0.0,22.4
19111,686.2,115.5,53.0333333333,73.7333333333,21.9166666667,3.66666666667,10.4666666667,1.0,0.8,4.4
19113,3681.6,1496.15,256.616666667,191.933333333,157.233333333,2.8,15.8333333333,0.8,1.33333333333,17.8
19115,117.85,19.7833333333,14.6,38.2,8.85,3.6,1.53333333333,0.6,0.0,11.8
19117,109.6,20.0833333333,13.8333333333,26.8,7.4,1.6,0.0,0.0,0.0,3.4
19119,189.4,33.3666666667,23.25,35.2666666667,11.9333333333,1.33333333333,1.8,0.0,0.0,20.8
19121,212.183333333,50.5,19.25,27.6333333333,17.6666666667,0.6,2.53333333333,0.0,0.0,4.3
19123,378.4,59.4166666667,34.2,38.5666666667,30.5,5.6,4.88333333333,0.0,0.6,12.8
19125,544.666666667,127.1,44.9833333333,53.8,23.4666666667,1.8,4.83333333333,0.0,0.0,9.6
19127,599.2,133.3,47.2,66.7333333333,32.75,4.0,4.23333333333,0.0,0.0,21.4
19129,165.733333333,46.9333333333,12.15,33.6,15.0,1.2,0.6,0.6,0.0,2.8
19131,199.4,33.1666666667,19.0,27.1333333333,9.4,2.6,6.15,0.0,0.0,24.0
19133,165.4,32.5166666667,12.0,34.4,10.6,5.6,1.2,0.6,0.0,10.4
19135,109.066666667,19.3333333333,11.7,23.7,8.73333333333,0.6,3.95,0.75,0.6,1.8
19137,210.233333333,40.2833333333,19.55,29.5333333333,10.15,1.6,2.0,1.0,0.0,10.8
19139,673.716666667,139.766666667,64.95,61.6,28.2166666667,2.4,10.55,0.0,0.6,7.4
19141,321.816666667,53.45,23.35,38.4,23.2,1.0,5.13333333333,1.6,0.0,25.0
19143,104.9,15.6833333333,18.5333333333,24.8,6.53333333333,2.4,1.68333333333,0.0,0.0,10.2
19145,309.95,50.25,26.1166666667,42.8,17.15,0.6,4.5,0.0,0.0,3.6
19147,166.85,30.4333333333,24.7333333333,37.9,8.1,4.4,3.55,0.0,0.0,18.4
19149,428.75,67.6833333333,48.2666666667,41.35,26.2,5.0,4.6,0.0,0.75,29.0
19151,135.833333333,27.0333333333,18.7,31.6,10.1,0.75,1.2,0.0,0.0,9.6
19153,8115.0,4138.0,468.4,441.7,519.4,4.53333333333,50.1833333333,1.6,0.0,17.0
19155,1467.8,386.866666667,100.483333333,96.6833333333,67.6,6.7,19.5333333333,1.6,0.6,10.6
19157,361.6,83.8,36.9,33.0,22.6333333333,3.75,2.4,0.0,0.0,8.2
19159,69.2333333333,15.1,7.6,24.2,6.7,1.75,0.6,0.0,0.0,12.8
19161,199.733333333,38.0833333333,24.4833333333,37.7,17.1,1.26666666667,1.6,0.0,0.333333333333,14.0
19163,3174.4,1200.2,254.0,136.8,117.166666667,3.1,23.8166666667,0.666666666667,0.0,12.6
19165,242.833333333,56.1833333333,20.5166666667,38.4,24.0333333333,1.0,4.13333333333,0.0,0.0,9.4
19167,662.083333333,126.483333333,75.6666666667,76.15,43.4833333333,9.0,19.8,0.0,0.6,30.0
19169,1341.6,457.95,69.3,106.2,63.6666666667,6.4,7.6,0.0,0.0,24.2
19171,256.8,41.5333333333,29.6,42.8333333333,12.6333333333,4.8,4.2,0.0,0.0,12.8
19173,78.9,14.5,12.2166666667,29.2,9.08333333333,0.933333333333,0.933333333333,0.0,0.0,4.2
19175,213.466666667,53.7,17.5,43.0,14.55,0.0,1.6,0.0,0.0,13.6
19177,90.5,11.5,8.93333333333,26.1333333333,4.55,0.0,1.95,1.4,0.6,5.2
19179,591.4,108.816666667,44.2333333333,58.2,26.2,0.0,4.8,0.4,0.0,5.2
19181,526.883333333,142.2,27.2833333333,56.0,27.8166666667,0.833333333333,2.85,0.6,0.0,4.0
19183,396.0,75.5666666667,41.9,48.8,30.6166666667,2.6,10.2,0.0,0.0,16.8
19185,90.8333333333,19.0833333333,9.7,26.4,5.8,1.2,1.8,0.0,0.0,3.0
19187,741.866666667,171.866666667,47.85,59.0,32.85,2.46666666667,12.7333333333,0.0,0.333333333333,17.4
19189,198.766666667,42.5166666667,20.5,30.8666666667,10.2,2.2,3.88333333333,1.0,0.0,6.7
19191,371.733333333,64.85,37.4,45.8,27.55,1.0,2.4,0.6,0.0,6.2
19193,1946.2,550.65,158.4,141.1,83.5666666667,4.2,15.1,0.6,0.0,13.6
19195,89.45,22.05,12.2666666667,19.95,8.2,0.333333333333,3.81666666667,0.0,0.0,7.0
19197,242.05,58.0666666667,17.3,42.15,14.0,4.4,2.8,0.0,0.6,18.2
20001,225.283333333,37.8833333333,20.4,31.35,7.4,0.0,2.2,10.4,0.0,3.0
20003,111.633333333,18.25,10.8,24.0,2.6,1.0,1.35,7.6,1.0,7.4
20005,216.783333333,44.9333333333,26.4166666667,31.0,10.2333333333,0.5,4.5,0.833333333333,0.6,1.8
20007,103.0,12.75,15.4,25.8,1.7,1.0,1.95,13.6,0.0,3.4
20009,573.55,117.4,77.6333333333,47.5,19.75,3.0,4.2,57.0,0.0,9.2
20011,235.133333333,44.7666666667,20.8,22.3333333333,7.4,0.0,5.2,2.2,1.0,4.0
20013,142.266666667,23.25,28.85,42.8,7.9,1.8,2.35,2.0,0.0,1.53333333333
20015,818.65,180.2,66.5833333333,68.15,30.85,0.8,17.2,14.3333333333,0.0,6.2
20017,26.4666666667,5.43333333333,1.9,20.45,3.6,0.5,0.6,0.0,0.0,0.0
20019,38.9666666667,14.4,5.1,21.3,0.6,0.0,0.666666666667,10.4,0.0,0.0
20021,429.333333333,37.1333333333,24.3,36.6,7.73333333333,1.6,7.25,0.0,0.0,4.13333333333
20023,47.85,5.8,3.4,15.6,1.5,1.4,0.6,1.6,0.0,5.6
20025,34.8833333333,8.7,3.0,14.8,0.5,1.0,0.0,2.8,0.0,1.2
20027,164.066666667,19.0833333333,21.5333333333,20.3,7.38333333333,1.2,1.2,0.75,0.0,6.6
20029,192.4,30.75,20.1333333333,23.1,8.6,0.0,2.13333333333,0.0,0.0,2.6
20031,134.5,24.6,14.1166666667,30.8,6.7,0.6,1.0,4.8,0.0,3.2
20033,35.2333333333,4.26666666667,4.46666666667,15.35,0.6,1.2,0.6,3.2,0.0,0.0
20035,482.433333333,96.65,58.25,50.9,18.3333333333,0.8,4.8,10.5333333333,0.0,1.8
20037,801.6,119.45,73.3,58.4,21.7166666667,2.4,3.5,0.6,1.0,5.0
20039,45.0833333333,7.9,10.1333333333,17.6,2.6,0.5,0.6,1.2,0.0,3.6
