area_fips,industry_code,annual_avg_estabs,annual_avg_emplvl,total_annual_wages
19000,3251,32.2,833.4,43043201.0
19000,3252,6.2,328.0,19596946.6
19000,3253,42.4,1347.8,78165210.8
19000,3254,40.4,2606.2,122651862.6
19000,3255,16.6,402.4,18376970.0
19000,3256,15.8,736.4,34774079.4
19000,3259,36.2,690.0,26383866.2
19000,3261,165.2,9367.0,331737045.2
19000,3262,32.8,4163.0,188337851.4
19000,3271,16.8,446.2,13853140.8
19000,3272,18.6,1043.6,38925987.2
19000,3273,319.2,4044.8,157077267.6
19000,3274,11.8,882.0,41593727.2
19000,3279,22.2,219.0,6658064.0
19000,3311,16.8,916.4,57827509.2
19000,3312,4.8,0.0,0.0
19000,3313,8.4,2098.8,125204803.0
19000,3314,1.8,0.0,0.0
19000,3315,45.8,3359.6,122867621.0
19000,3321,21.6,1108.0,37098984.4
19000,3322,28.2,1103.8,41018108.8
19000,3323,163.6,6613.6,233798212.6
19000,3324,23.0,970.0,40291919.8
19000,3325,3.8,0.0,0.0
19000,3326,14.6,525.8,14580076.6
19000,3327,202.6,3980.2,136062762.8
19000,3328,35.0,320.6,10396601.2
19000,3329,73.4,4633.4,197643650.2
19000,3331,145.6,17465.0,982189512.0
19000,3332,50.0,1246.6,59634683.4
19000,3333,30.8,2109.2,80442457.2
19000,3334,30.4,3663.6,137832139.2
19000,3335,114.2,2657.4,115403140.4
19000,3336,16.4,1527.8,113095027.8
19000,3339,113.8,5063.6,202822239.4
19000,3341,9.4,490.2,33135966.0
19000,3342,13.6,832.2,34817645.2
19000,3343,3.2,47.4,2513833.2
19000,3344,31.6,1139.0,36030094.8
19000,3345,52.8,9617.8,628146115.8
19000,3346,12.6,37.0,2142185.6
19000,3351,4.6,0.0,0.0
19000,3352,8.4,4105.6,193623293.6
19000,3353,26.4,1992.8,94024390.6
19000,3359,14.6,405.4,14412101.4
19000,3361,1.8,0.0,0.0
19000,3362,87.0,8572.8,279720934.8
19000,3363,70.8,9062.2,374553524.2
19000,3364,6.6,159.4,8134100.8
19000,3365,5.0,78.4,4159286.8
19000,3366,4.8,64.6,1484227.0
19000,3369,13.0,634.2,22075095.8
19000,3371,192.4,5668.6,179052592.8
19000,3372,55.2,3610.4,174146097.0
19000,3379,12.8,221.4,7177053.4
19000,3391,127.0,1672.2,57167029.4
19000,3399,168.6,3596.0,133625703.4
19000,4231,336.6,4615.4,157873136.4
19000,4232,49.6,279.0,12091943.6
19000,4233,184.8,2096.4,85986875.4
19000,4234,434.2,4061.2,206706723.0
19000,4235,67.0,1125.8,50357470.4
19000,4236,260.4,2337.2,111221704.0
19000,4237,253.6,2263.6,95394430.4
19000,4238,1078.8,9978.8,401579550.6
19000,4239,298.8,2439.4,81744579.2
19000,4241,121.0,1194.0,46530522.4
19000,4242,137.8,1373.6,107782318.6
19000,4243,35.4,380.8,10042610.4
19000,4244,337.0,6099.0,224979369.6
19000,4245,762.4,7464.4,248851516.2
19000,4246,130.2,896.0,43683864.0
19000,4247,176.4,1292.4,44346954.8
19000,4248,47.6,1421.4,58116479.2
19000,4249,923.8,11403.8,500808978.4
19000,4251,1527.2,5942.2,282682994.0
19000,4411,786.2,14385.4,523660528.8
19000,4412,244.2,2010.0,61103772.8
19000,4413,762.4,5627.2,144472777.0
19000,4421,310.6,2975.2,77259157.8
19000,4422,354.0,2175.8,57498421.0
19000,4431,804.2,6015.0,180497487.4
19000,4441,1082.0,13526.0,353960020.6
19000,4442,363.4,2865.0,74523806.0
19000,4451,677.0,33041.2,499755227.2
19000,4452,231.6,2203.2,51007314.4
19000,4453,102.6,618.0,10480093.8
19000,4461,890.0,9484.0,234931118.4
19000,4471,1974.6,18304.8,259495826.0
19000,4481,809.0,8482.4,115542762.4
19000,4482,254.0,1497.2,21250067.4
19000,4483,278.6,1745.6,37941733.8
19000,4511,531.4,4863.0,72992109.8
19000,4512,241.4,2701.0,43606078.0
19000,4521,175.2,18226.6,289914617.4
19000,4529,451.4,16143.4,282476674.8
19000,4531,301.4,1538.8,16418381.6
19000,4532,665.0,4976.6,85269997.0
19000,4533,237.4,1104.8,12411870.6
19000,4539,494.6,2612.6,54412851.2
19000,4541,88.6,1622.8,40662829.0
19000,4542,98.6,776.6,16753000.8
19000,4543,222.4,1398.2,42153676.8
19000,4811,21.4,327.8,9333952.4
19000,4812,24.2,140.4,4609375.8
19000,4831,1.2,0.0,0.0
19000,4832,4.4,0.0,0.0
19000,4841,1547.2,22932.0,836873880.4
19000,4842,989.8,5533.2,163748257.0
19000,4851,14.4,52.4,767459.6
19000,4852,3.2,0.0,0.0
19000,4853,31.4,303.2,4998988.4
19000,4854,58.2,1681.2,25424644.6
19000,4855,15.0,180.4,2810211.4
19000,4859,24.2,351.8,5329661.6
19000,4862,20.8,161.0,11471398.4
19000,4869,26.4,135.2,9510539.8
19000,4871,0.6,0.0,0.0
19000,4872,2.0,5.66666666667,32153.0
19000,4879,0.6,0.0,0.0
19000,4881,70.8,669.8,22443372.8
19000,4882,22.2,344.0,11243586.4
19000,4883,10.6,169.8,6194682.2
19000,4884,91.2,775.2,21386841.2
19000,4885,93.6,534.0,20776978.8
19000,4889,30.2,170.4,6105069.4
19000,4911,337.2,9316.6,407748450.0
19000,4921,144.8,4680.0,154849915.4
19000,4922,78.6,464.6,10918381.0
19000,4931,206.2,8517.6,288470707.8
19000,5111,424.0,10090.8,377459537.8
19000,5112,64.2,763.2,41565061.2
19000,5121,177.8,2037.0,25745305.6
19000,5122,13.2,27.4,765679.4
19000,5151,146.4,2880.4,93637982.8
19000,5152,7.2,24.8,842615.4
19000,5161,27.2,164.0,9093823.0
19000,5171,373.6,5263.0,244253631.8
19000,5172,142.4,1491.8,60791847.6
19000,5173,77.4,1445.8,71845515.0
19000,5174,5.6,22.2,1404714.6
19000,5175,46.4,216.8,7771843.4
19000,5179,6.6,9.0,357709.6
19000,5181,65.6,500.0,26309978.4
19000,5182,149.2,7477.6,284839885.8
19000,5191,86.2,481.0,9108094.6
19000,5211,1.4,0.0,0.0
19000,5221,1702.4,23661.2,877747636.2
19000,5222,512.4,12465.2,668934342.0
19000,5223,247.2,2219.6,86250694.2
19000,5231,525.2,2177.6,163235151.4
19000,5232,2.4,7.8,668445.2
19000,5239,192.4,796.4,45610085.4
19000,5241,502.2,28164.4,1587841351.0
19000,5242,2307.8,12337.4,523029049.6
19000,5251,14.6,106.8,5061514.0
19000,5259,19.8,23.0,1030423.6
19000,5311,1002.6,4418.4,106916946.0
19000,5312,590.4,1750.2,62933106.0
19000,5313,758.6,3146.4,95631837.2
19000,5321,162.8,1215.0,37502619.2
19000,5322,377.8,2926.2,62830123.6
19000,5323,60.6,421.8,13129641.6
19000,5324,79.2,752.6,35730600.4
19000,5331,22.2,184.0,10062679.8
19000,5411,1640.2,7579.0,325948626.8
19000,5412,1075.6,6216.8,237736521.0
19000,5413,742.8,5533.6,279875711.4
19000,5414,167.4,526.4,18115881.2
19000,5415,961.0,4825.8,284548403.8
19000,5416,922.4,3641.2,176797947.4
19000,5417,148.0,1470.2,61870342.2
19000,5418,368.6,3657.6,124789283.4
19000,5419,845.2,5215.4,113942522.4
19000,5511,440.2,9812.8,567602984.8
19000,5611,329.4,3308.8,160148017.8
19000,5612,8.0,214.6,2362787.2
19000,5613,589.6,21021.8,408520994.2
19000,5614,424.4,13517.2,293134648.2
19000,5615,165.2,425.2,11224495.4
19000,5616,201.8,3905.2,73634355.0
19000,5617,1651.4,14163.4,250287973.4
19000,5619,218.2,2008.6,51255713.6
19000,5621,185.0,1516.2,41532202.8
19000,5622,64.0,667.2,22491248.4
19000,5629,121.2,804.8,25012384.4
19000,6111,1629.4,86424.6,2421192981.0
19000,6112,84.2,10080.0,265877750.6
19000,6113,146.6,30773.2,1360509430.8
19000,6114,77.6,751.8,26847504.0
19000,6115,75.6,524.2,15617048.4
19000,6116,234.6,1507.0,14602316.8
19000,6117,68.0,1440.0,54940885.6
19000,6211,1408.8,19683.6,1351210107.8
19000,6212,1053.8,6913.4,272922766.8
19000,6213,1343.4,6058.2,176555910.2
19000,6214,220.8,3306.8,113401268.2
19000,6215,82.0,1126.0,51924099.8
19000,6216,169.6,5060.6,109959415.4
19000,6219,113.6,2349.8,66809658.2
19000,6221,173.4,56327.8,1991255793.8
19000,6222,5.0,21.6,881021.4
19000,6223,4.6,15.0,456893.0
19000,6231,385.4,27755.6,544088854.2
19000,6232,473.4,11242.4,213115556.4
19000,6233,235.0,10648.2,204512981.6
19000,6239,72.0,2000.0,37478151.6
19000,6241,669.6,7691.2,147813088.6
19000,6242,176.6,1281.2,23457063.8
19000,6243,199.2,5407.6,99479829.8
19000,6244,762.2,8490.2,98445984.4
19000,7111,54.0,654.4,9568341.0
19000,7112,90.0,1505.8,25679870.0
19000,7113,75.0,438.0,6779516.0
19000,7114,9.8,24.2,670890.4
19000,7115,75.0,202.2,3933543.8
19000,7121,93.2,864.8,15703771.6
19000,7131,23.6,1658.6,34343567.8
19000,7132,20.4,5219.6,133725603.4
19000,7139,960.0,10770.8,122749128.6
19000,7211,636.4,15220.8,241687341.4
19000,7212,41.2,271.4,3830988.6
19000,7213,63.6,250.4,2605741.0
19000,7221,2123.2,42178.2,418239399.2
19000,7222,2311.8,40051.2,364405970.2
19000,7223,221.0,2865.4,39278466.6
19000,7224,1228.8,7299.4,60271070.8
19000,8111,2166.0,9758.4,242687709.8
19000,8112,157.8,690.6,31502302.8
19000,8113,496.8,2629.2,90755561.4
19000,8114,151.0,402.0,8588261.4
19000,8121,1184.2,6088.2,88929633.6
19000,8122,447.2,2013.8,51421416.6
19000,8123,289.2,2711.8,54047175.4
19000,8129,174.2,1169.0,22971725.2
19000,8131,48.4,244.6,5263190.2
19000,8132,119.6,786.4,27801255.6
19000,8133,295.8,2246.2,45088590.0
19000,8134,460.6,6051.8,56796725.4
19000,8139,783.2,4157.4,131534969.4
19000,8141,839.8,1493.4,19415926.0
19000,9211,1154.4,44478.8,1338693858.0
19000,9221,304.8,8010.4,363953536.6
19000,9231,272.6,8970.0,359006428.6
19000,9241,415.4,2151.4,90473001.8
19000,9251,20.2,33.0,2375310.0
19000,9261,488.2,6586.6,293678627.8
19000,9281,35.4,1476.2,70316896.0
20000,1111,217.0,1147.0,31314711.8
20000,1112,4.2,0.0,0.0
20000,1113,0.6,0.0,0.0
20000,1114,45.8,726.8,14379746.8
20000,1119,88.8,542.4,13164948.2
20000,1121,343.6,4630.0,136676665.4
20000,1122,42.4,442.6,11334888.8
20000,1123,7.2,182.0,7180286.0
20000,1125,3.0,8.0,155832.6
20000,1129,37.8,159.2,3350164.4
20000,1133,1.4,3.0,38695.2
20000,1142,3.8,20.6,270049.8
20000,1151,196.2,916.8,26102676.2
20000,1152,42.8,207.6,4278544.0
20000,2111,384.0,2173.6,104344326.4
20000,2121,2.2,33.2,2715234.4
20000,2123,55.4,660.0,25375561.4
20000,2131,443.0,3927.4,158682260.6
20000,2211,158.8,5381.6,359545261.2
20000,2212,59.0,1814.2,101235429.4
20000,2213,205.0,1169.6,35002973.0
20000,2361,1764.8,6602.4,202368430.0
20000,2362,591.2,6909.8,280467011.4
20000,2371,341.4,4732.0,193947432.8
20000,2372,88.0,305.2,15405845.2
20000,2373,430.8,5388.8,222084971.2
20000,2379,72.8,446.8,16018476.4
20000,2381,1300.8,9686.6,278331385.0
20000,2382,1756.8,16155.2,649724529.2
20000,2383,1257.2,7249.6,223445641.2
20000,2389,905.2,5954.4,193687370.6
20000,3111,65.2,2642.4,139159528.0
20000,3112,39.6,1860.0,76567348.0
20000,3113,5.0,0.0,0.0
20000,3114,6.0,324.2,9296533.8
20000,3115,6.0,202.6,7346818.2
20000,3116,91.2,18895.6,590719913.6
20000,3117,1.6,5.0,98214.6
20000,3118,72.8,2302.8,81318802.2
20000,3119,32.6,2745.6,115617153.0
20000,3121,18.8,220.0,6736954.6
20000,3122,0.333333333333,0.0,0.0
20000,3131,0.75,0.0,0.0
20000,3132,3.4,0.0,0.0
20000,3133,14.0,98.4,2050561.2
20000,3141,15.6,75.4,1808137.6
20000,3149,48.2,1369.2,34344062.8
20000,3151,1.0,0.0,0.0
20000,3152,34.6,1505.8,47486665.2
20000,3159,1.6,0.0,0.0
20000,3161,1.6,3.4,49765.4
20000,3162,0.6,0.0,0.0
20000,3169,2.6,36.6,944924.6
20000,3211,10.4,55.4,1377606.8
20000,3212,15.6,317.2,8346736.8
20000,3219,91.0,1913.0,54082657.6
20000,3221,3.4,75.4,3574857.4
20000,3222,34.0,1175.6,50532948.0
20000,3231,386.0,10343.2,375310158.0
20000,3241,35.6,1992.6,121390926.2
20000,3251,45.8,2282.8,167827760.4
20000,3252,11.2,334.6,16415169.4
20000,3253,15.2,308.0,15326141.0
20000,3254,19.4,1291.8,73098099.2
20000,3255,18.0,345.4,13767180.4
20000,3256,18.4,1114.6,63935941.6
20000,3259,34.4,1171.4,53226717.4
20000,3261,116.6,7041.2,226843169.6
20000,3262,19.6,2855.6,146355630.6
20000,3271,23.0,378.2,10848631.4
20000,3272,17.2,667.6,25919272.4
20000,3273,165.6,3166.6,116151321.2
20000,3274,4.2,209.4,9123035.4
20000,3279,36.0,1717.0,84835345.2
20000,3311,6.0,256.0,11759675.8
20000,3312,6.0,182.8,6567133.4
20000,3313,4.6,185.2,5211224.6
20000,3314,5.8,658.0,24005679.0
20000,3315,28.6,1689.2,55829427.8
20000,3321,8.4,209.4,5540492.8
20000,3322,13.6,460.6,16494133.6
20000,3323,142.6,5212.0,168646549.4
20000,3324,20.8,1243.4,46787886.6
20000,3325,7.0,39.4,1045277.0
20000,3326,10.8,436.6,13860190.8
20000,3327,160.6,2207.8,78270543.8
20000,3328,54.4,1073.0,35566899.6
20000,3329,74.8,2055.6,72759427.6
20000,3331,119.6,5963.2,233032532.4
20000,3332,58.4,1678.4,73104556.2
20000,3333,37.4,919.8,40606549.2
20000,3334,20.4,1977.8,70426946.2
20000,3335,50.0,1045.6,45378857.4
20000,3336,15.2,706.6,27206473.8
20000,3339,94.0,4278.2,168832456.4
20000,3341,14.2,806.2,57401723.0
20000,3342,19.4,2073.0,117918914.4
20000,3343,6.6,92.0,3539098.8
20000,3344,36.8,1125.0,35659807.0
20000,3345,50.8,2298.8,101620414.2
20000,3346,7.6,50.6,2973564.4
20000,3351,4.6,0.0,0.0
20000,3352,3.2,0.0,0.0
20000,3353,27.2,1562.0,60281527.2
20000,3359,17.8,1655.8,70840026.8
20000,3361,3.2,0.0,0.0
20000,3362,48.0,2576.0,82620489.4
20000,3363,44.6,3492.2,112984553.8
20000,3364,142.0,36824.8,2268071767.4
20000,3365,4.8,84.0,2844043.8
20000,3366,1.0,0.0,0.0
20000,3369,14.4,365.0,12349276.4
20000,3371,153.6,4123.6,111321000.6
20000,3372,30.4,756.2,22860417.4
20000,3379,8.2,315.6,12227587.0
20000,3391,114.2,2147.8,75489570.2
20000,3399,140.4,3710.2,129543916.0
20000,4231,268.4,2914.2,101110535.4
20000,4232,81.8,487.2,21258801.6
20000,4233,177.4,1780.0,84860256.2
20000,4234,509.4,4429.6,259900808.8
20000,4235,74.0,1251.2,69163215.4
20000,4236,268.8,2491.4,142533581.2
20000,4237,250.6,2131.8,99226803.8
20000,4238,969.0,9941.0,406386480.8
20000,4239,244.0,2244.8,76278605.2
20000,4241,133.2,1450.8,51666854.6
20000,4242,119.2,1529.0,120412868.4
20000,4243,72.8,926.0,55153010.8
20000,4244,315.2,6728.6,269003090.8
20000,4245,478.2,5327.0,156285130.6
20000,4246,144.6,974.0,60338461.0
20000,4247,153.4,1576.0,65815567.8
20000,4248,49.4,1276.0,49567964.2
20000,4249,421.6,3533.2,133595914.6
20000,4251,2464.8,8826.8,547414729.4
20000,4411,621.8,12128.2,458707401.4
20000,4412,144.4,1306.0,40076733.0
20000,4413,743.6,5564.6,136671937.4
20000,4421,257.8,3221.2,91711824.2
20000,4422,328.6,2662.6,65660977.2
20000,4431,622.0,6167.4,217576481.8
20000,4441,748.0,10593.0,278324378.0
20000,4442,212.0,2025.6,39815354.8
20000,4451,551.8,20625.4,324404146.4
20000,4452,203.2,1737.8,32894466.2
20000,4453,543.4,2418.4,25482181.8
20000,4461,755.6,7567.2,194240300.6
20000,4471,1256.6,10827.2,163069268.6
20000,4481,576.2,6983.6,92915446.8
20000,4482,194.6,1603.0,28927587.4
20000,4483,214.6,1348.2,29749894.2
20000,4511,431.6,4819.2,75421520.4
20000,4512,164.0,2075.8,28727748.0
20000,4521,147.2,18663.4,318653037.2
20000,4529,372.0,17140.0,296470527.2
20000,4531,247.4,1189.4,13581273.0
20000,4532,484.0,4268.0,78680587.8
20000,4533,182.2,962.0,11448687.4
20000,4539,447.6,2675.0,52961992.2
20000,4541,104.2,1041.2,26415855.4
20000,4542,65.0,313.2,7839143.6
20000,4543,163.2,976.6,30659036.0
20000,4811,24.2,483.8,16257716.6
20000,4812,28.0,310.8,12226750.2
20000,4821,0.6,0.0,0.0
20000,4831,0.5,0.0,0.0
20000,4841,868.8,12034.4,449281271.4
20000,4842,820.8,5507.4,166248365.8
20000,4851,3.6,46.0,1626581.6
20000,4852,1.2,0.0,0.0
20000,4853,43.6,336.4,4310771.8
20000,4854,35.2,2653.8,40876146.2
20000,4855,13.8,205.0,3404758.2
20000,4859,33.4,332.6,4720343.0
20000,4861,10.0,80.4,4696984.8
20000,4862,31.0,344.6,23135914.0
20000,4869,74.2,410.8,26493349.6
20000,4871,1.2,1.0,22966.8
20000,4879,2.0,77.4,1927606.0
20000,4881,103.8,1617.8,101121905.2
20000,4882,28.0,487.0,16652236.8
20000,4884,83.0,1111.4,35894462.0
20000,4885,107.8,1494.8,54712791.8
20000,4889,26.0,139.6,4222240.6
20000,4911,109.2,8953.6,368571151.6
20000,4921,108.2,5855.0,206498051.4
20000,4922,89.8,606.8,12926532.2
20000,4931,119.0,6281.6,218837517.0
20000,5111,308.8,8526.0,282849542.4
20000,5112,66.2,1047.4,68261551.4
20000,5121,137.8,1935.6,21064373.4
20000,5122,13.6,23.0,835046.4
20000,5151,105.0,2514.8,95370961.8
20000,5152,13.4,489.2,19594166.2
20000,5161,21.8,43.6,2395733.6
20000,5171,412.2,21670.6,1532377593.8
20000,5172,69.2,2484.8,93231579.6
20000,5173,46.4,739.2,29002983.4
20000,5174,2.4,0.0,0.0
20000,5175,57.2,1268.2,48318167.4
20000,5179,0.8,0.0,0.0
20000,5181,64.0,316.6,15008230.2
20000,5182,99.2,2129.6,109312888.2
20000,5191,158.0,468.4,20546089.6
20000,5211,1.0,0.0,0.0
20000,5221,1299.8,21663.6,802433141.8
20000,5222,512.6,5022.2,277319829.2
20000,5223,231.6,1285.6,62460647.2
20000,5231,477.2,2678.0,243029046.6
20000,5232,2.0,1.4,34988.8
20000,5239,382.8,366.8,21158778.0
20000,5241,419.4,11040.2,596645418.8
20000,5242,2151.0,11011.8,463977012.8
20000,5251,18.4,363.0,12212892.2
20000,5259,17.4,0.0,0.0
20000,5311,825.8,4190.6,99971558.0
20000,5312,778.6,2021.0,71362180.4
20000,5313,692.0,3795.8,106292735.6
20000,5321,119.0,1142.8,34248463.4
20000,5322,257.4,2692.0,57615612.0
20000,5323,50.6,500.8,16950253.2
20000,5324,128.0,878.8,36435012.6
20000,5331,48.8,180.0,9325644.2
20000,5411,1554.6,7065.0,291937038.4
20000,5412,1232.4,8013.6,271762671.4
20000,5413,1012.4,11147.0,652553985.6
20000,5414,194.2,747.4,27371538.4
20000,5415,1347.0,8790.4,556542575.6
20000,5416,1387.8,8269.8,376592834.0
20000,5417,134.0,1098.8,48059053.4
20000,5418,494.0,3883.8,146899389.0
20000,5419,758.0,5547.2,127474640.2
20000,5511,441.2,10185.4,608740528.4
20000,5611,551.8,8023.6,371852449.0
20000,5612,18.0,690.2,20708453.2
20000,5613,759.8,22196.0,444795513.4
20000,5614,426.2,9214.6,269269212.2
20000,5615,165.8,1654.2,44793190.6
20000,5616,228.0,4181.0,93927390.2
20000,5617,1641.0,14836.0,286644511.6
20000,5619,165.0,1788.0,44222418.8
20000,5621,129.0,1162.6,36700161.6
20000,5622,30.4,1639.6,56063098.4
20000,5629,78.4,694.4,25165501.4
20000,6111,408.4,90790.8,2359687827.2
20000,6112,65.2,9205.6,218171732.2
20000,6113,60.0,18421.6,783980986.4
20000,6114,95.8,937.4,40128935.6
20000,6115,69.8,1049.0,40355511.0
20000,6116,332.6,1964.4,28819396.0
20000,6117,59.4,1121.8,36704280.2
20000,6211,1395.0,19235.4,1176969074.6
20000,6212,998.4,7098.4,278513798.2
20000,6213,1080.6,5475.6,158720937.4
20000,6214,205.8,5042.0,167294261.4
20000,6215,120.8,3721.0,166838862.4
20000,6216,275.0,6262.0,120105768.4
20000,6219,66.6,1240.6,39379745.2
20000,6221,136.2,41670.0,1567587954.4
20000,6222,13.2,2048.4,60954862.4
20000,6223,8.8,479.6,16487116.6
20000,6231,362.0,22281.4,426317547.4
20000,6232,99.4,3303.2,63115935.6
20000,6233,200.0,9577.2,175138853.4
20000,6239,81.6,1875.4,39819257.6
20000,6241,498.2,10265.0,176113367.4
20000,6242,133.6,1136.4,16984197.0
20000,6243,146.2,4556.8,89380727.4
20000,6244,468.0,5315.2,70170786.6
20000,7111,48.6,732.2,9870162.2
20000,7112,78.4,816.8,14239351.0
20000,7113,51.2,593.0,7588651.2
20000,7114,17.8,62.8,4133906.8
20000,7115,59.8,159.0,3290343.4
20000,7121,60.2,730.0,12268221.8
20000,7131,13.2,139.2,1346628.0
20000,7132,13.8,974.2,21678012.2
20000,7139,626.2,11659.0,142581040.8
20000,7211,528.6,10195.8,148371771.6
20000,7212,26.0,112.0,1367844.2
20000,7213,72.6,289.2,2783326.6
20000,7221,1771.6,38775.0,476039150.2
20000,7222,2015.4,41740.6,425968902.8
20000,7223,170.2,2795.0,41577945.0
20000,7224,577.4,4198.2,33667292.4
20000,8111,1772.2,8270.8,212550096.2
20000,8112,215.6,1314.2,58261247.4
20000,8113,403.6,1993.8,63722079.8
20000,8114,184.0,543.6,12965146.6
20000,8121,917.0,5863.8,95897014.8
20000,8122,335.8,1727.4,40084859.4
20000,8123,283.6,2792.0,52363094.2
20000,8129,172.2,1116.8,22806153.8
20000,8131,35.8,380.0,8169014.6
20000,8132,61.6,811.0,31166033.4
20000,8133,99.4,2277.4,32602411.4
20000,8134,339.0,4136.2,49422372.6
20000,8139,631.6,3957.8,128880716.4
20000,8141,2152.6,2757.6,33572697.8
20000,9211,884.4,53018.0,1565372834.0
20000,9221,368.8,8237.2,313399233.8
20000,9231,412.0,7626.0,273289761.6
20000,9241,363.2,2303.0,94631376.2
20000,9251,51.6,440.8,19824470.0
20000,9261,759.4,7543.2,306029554.8
20000,9281,62.2,5079.2,259800079.2
20000,9999,2.0,12.0,574482.0
21000,1111,62.2,319.2,7823982.2
21000,1112,9.4,0.0,0.0
21000,1113,1.2,0.0,0.0
21000,1114,68.0,579.2,10484537.8
21000,1119,72.0,348.6,6654658.6
21000,1121,41.0,188.6,4574941.8
21000,1122,14.4,270.8,9271918.8
21000,1123,9.2,317.8,8773345.6
21000,1125,4.2,25.6,647627.0
21000,1129,129.8,1534.4,41276011.2
21000,1131,1.4,0.0,0.0
21000,1132,0.6,0.0,0.0
21000,1133,179.8,541.4,9024360.2
21000,1141,2.0,0.0,0.0
21000,1142,1.4,0.0,0.0
21000,1151,26.0,112.6,2411566.4
21000,1152,207.4,2915.8,89227827.4
21000,1153,11.4,28.2,651849.2
21000,2111,101.8,850.8,38767581.8
21000,2121,378.6,15006.8,793105627.8
21000,2123,106.8,2452.8,102282053.8
21000,2131,179.8,1777.0,70035746.4
21000,2211,194.8,7167.8,435759760.0
21000,2212,72.4,882.6,42174404.8
21000,2213,266.0,4332.4,158405330.0
21000,2361,2006.6,7981.2,261187999.6
21000,2362,838.6,10621.6,427013962.6
21000,2371,449.2,6021.0,228240349.0
21000,2372,117.2,430.2,13907615.0
21000,2373,222.8,5725.4,228339434.8
21000,2379,145.6,1388.8,51953671.6
21000,2381,1773.0,11255.0,323520050.2
21000,2382,2744.0,24953.0,938455209.8
21000,2383,1534.8,8720.4,257251256.2
21000,2389,1264.6,6405.0,190996227.4
21000,3111,41.2,1132.2,45924921.8
21000,3112,8.0,408.4,17676867.2
21000,3113,12.4,0.0,0.0
21000,3114,20.2,3002.0,101293846.4
21000,3115,16.6,2038.0,81145838.8
21000,3116,63.6,8924.4,255355490.2
21000,3117,1.2,0.0,0.0
21000,3118,95.2,4962.2,159777860.2
21000,3119,24.2,2324.6,102976910.0
21000,3121,54.0,4612.2,240283298.0
21000,3122,16.6,1406.2,100229806.6
21000,3131,1.2,0.0,0.0
21000,3132,13.6,846.6,29835849.2
21000,3133,12.2,0.0,0.0
21000,3141,31.0,1254.8,31065572.8
21000,3149,48.4,1101.8,26192961.2
21000,3151,6.2,826.4,20483429.0
21000,3152,77.2,6500.6,135050949.6
21000,3159,5.2,104.2,2058937.2
21000,3161,0.8,0.0,0.0
21000,3162,0.6,0.0,0.0
21000,3169,6.6,242.0,5794896.8
21000,3211,200.8,3289.8,76997731.2
21000,3212,45.2,1595.6,46654775.2
21000,3219,233.8,8057.2,237170077.6
21000,3221,9.4,1689.8,105476638.6
21000,3222,102.0,9024.2,388264964.4
21000,3231,416.8,13059.0,491325789.6
21000,3241,48.6,1425.8,100472694.6
21000,3251,40.0,3439.4,220339252.8
21000,3252,29.4,3443.2,230731078.6
21000,3253,14.2,190.2,6396041.2
21000,3254,16.6,1186.0,70859945.6
21000,3255,40.6,2126.0,104136339.6
21000,3256,17.6,1274.0,50691311.0
21000,3259,55.4,2053.2,105547478.6
21000,3261,174.4,14127.4,494454132.2
21000,3262,35.8,3811.2,159888862.2
21000,3271,28.4,1473.8,52196369.4
21000,3272,37.2,3357.2,164381880.6
21000,3273,198.0,3454.4,125605389.4
21000,3274,6.0,328.2,17312350.6
21000,3279,38.4,1144.6,37578554.2
21000,3311,16.2,1627.6,86897863.6
21000,3312,30.8,2060.4,106657387.0
21000,3313,26.2,4837.2,255194205.8
21000,3314,19.4,2285.2,110734619.4
21000,3315,22.6,3782.0,141851502.2
21000,3321,38.0,2764.6,112593659.8
21000,3322,15.2,480.4,16961082.6
21000,3323,210.4,4398.0,147440053.4
21000,3324,35.8,1064.4,48436690.4
21000,3325,9.6,630.6,22673485.2
21000,3326,32.6,2210.8,83655729.2
21000,3327,261.0,3560.6,130604476.0
21000,3328,73.6,3188.6,124431724.6
21000,3329,74.2,2896.0,112351749.6
21000,3331,41.0,2170.4,85406631.2
21000,3332,46.4,1190.4,58419483.4
21000,3333,19.6,756.4,26206536.0
21000,3334,36.4,4318.8,168486939.8
21000,3335,168.8,3238.8,135111490.8
21000,3336,12.0,2049.2,69599584.2
21000,3339,112.2,6834.8,301498226.8
21000,3341,5.0,0.0,0.0
21000,3342,12.0,589.8,29885866.2
21000,3343,8.6,575.0,20753327.6
21000,3344,24.6,1484.6,48363061.6
21000,3345,30.4,1774.4,58077257.0
21000,3346,1.8,0.0,0.0
21000,3351,10.8,0.0,0.0
21000,3352,7.0,0.0,0.0
21000,3353,40.4,3532.0,140270330.4
21000,3359,17.4,1764.4,64538720.8
21000,3361,9.6,18138.8,1369430036.8
21000,3362,28.2,2665.8,100698431.0
21000,3363,174.4,32048.6,1270923964.8
21000,3364,11.4,2022.0,95544558.6
21000,3365,1.6,19.8,964135.2
21000,3366,28.2,1267.8,34737467.6
21000,3369,3.6,39.0,1033288.0
21000,3371,201.8,3555.8,99451169.2
21000,3372,42.8,2621.6,80826297.6
21000,3379,10.6,678.6,21528267.2
21000,3391,125.4,2087.2,80866781.0
21000,3399,180.4,4159.6,146100238.4
21000,4231,368.8,5800.4,210142760.4
21000,4232,83.6,1069.2,41243216.4
